# evolve: q=0.2 e0=0.5 Vx0=0 Vy0=0 varpi0=0 xi=[0.510826,3] chandrasekhar=integral
xi a_over_ah e sig_e Vx sig_Vx Vy sig_Vy varpi sig_varpi t sig_t x sig_x y sig_y C_xx C_xy C_yy C_VxVx C_VxVy C_VyVy
1.612575945448649e+00 1.993733770929846e-01 6.107168854470962e-01 1.010705992062132e-03 -1.117731563820733e-02 1.316047360223619e-03 2.749332935256295e-02 3.899688492998336e-04 -2.002280463241019e+00 4.950545833902258e-02 2.047683887895516e-01 1.125246977261182e-04 -3.213555831493689e-03 9.771776085604359e-05 2.200362567481083e-03 6.098141203181952e-05 9.548760786718925e-09 4.071889533911244e-09 3.718732613394542e-09 1.731980654351556e-06 3.746654444351131e-07 1.520757034242363e-07
1.621089881921249e+00 1.976831303628090e-01 6.118022189788912e-01 1.012466056060733e-03 -1.075765270041954e-02 1.330405035246423e-03 2.775060958795055e-02 3.794177155850418e-04 -2.017670259834675e+00 4.951765052585575e-02 2.073118405624174e-01 1.134886949998327e-04 -3.241451794776683e-03 1.009064583216501e-04 2.270619818439254e-03 6.179558451219140e-05 1.018211333101890e-08 4.288117390739112e-09 3.818694265203390e-09 1.769977557809036e-06 3.604272854692764e-07 1.439578028997717e-07
1.659530480173512e+00 1.902282750837083e-01 6.167307766877376e-01 1.018058556170826e-03 -8.786138235611224e-03 1.389993819935473e-03 2.881698030432273e-02 3.307938864929406e-04 -2.086668643595317e+00 4.957106614792964e-02 2.190425482271157e-01 1.178509766578996e-04 -3.356133676528285e-03 1.161202210742276e-04 2.602594295864846e-03 6.516679339990160e-05 1.348390574232748e-08 5.316510305702074e-09 4.246710962025459e-09 1.932082819458809e-06 2.823838675024388e-07 1.094245953411045e-07
1.674839230048947e+00 1.873382954296089e-01 6.187061287278496e-01 1.019996172501587e-03 -7.969888232575731e-03 1.411382457179091e-03 2.919964515856135e-02 3.116341949058192e-04 -2.113891728492530e+00 4.959045990489824e-02 2.238283160449243e-01 1.195184808597398e-04 -3.396230721853495e-03 1.225447560289478e-04 2.741432907341361e-03 6.635311935114367e-05 1.501721723019433e-08 5.743622716253109e-09 4.402736447627116e-09 1.992000440432889e-06 2.453549769689417e-07 9.711587143459808e-08
1.682611674071152e+00 1.858878630193437e-01 6.197121626875794e-01 1.021255334108676e-03 -7.549696651375303e-03 1.421820101836736e-03 2.938481853234053e-02 3.025589883962132e-04 -2.127658028738121e+00 4.960034121542709e-02 2.262835382111724e-01 1.204030705899721e-04 -3.415282876737303e-03 1.258850942603703e-04 2.813353374417162e-03 6.691787222570694e-05 1.584705695694233e-08 5.962752661638949e-09 4.478001623216041e-09 2.021572401987025e-06 2.253519748603329e-07 9.154194145933986e-08
1.689720749612624e+00 1.845710583367005e-01 6.206348095191484e-01 1.023623503907384e-03 -7.162576187426176e-03 1.431160938788602e-03 2.954861268069234e-02 2.948477909615260e-04 -2.140224347968276e+00 4.960914599230352e-02 2.285445835332421e-01 1.212235802314264e-04 -3.431915284386829e-03 1.289866378261974e-04 2.879980240409003e-03 6.741215322751961e-05 1.663755273770662e-08 6.163983556639364e-09 4.544398402770582e-09 2.048221632714271e-06 2.063821765029990e-07 8.693521983489177e-08
1.696348256597948e+00 1.833518569537911e-01 6.214984760422869e-01 1.027060932076729e-03 -6.800304440678266e-03 1.439660884768864e-03 2.969604293776504e-02 2.881761416968238e-04 -2.151935587888806e+00 4.961698816337080e-02 2.306663052214123e-01 1.219807701762272e-04 -3.446727765827917e-03 1.319184396312157e-04 2.942831648001857e-03 6.785350244634694e-05 1.740247471473470e-08 6.351973540022817e-09 4.604097794236411e-09 2.072623463133467e-06 1.881916940931378e-07 8.304548864326784e-08
1.726837452301325e+00 1.778459678814346e-01 6.255170585011927e-01 1.042849198520585e-03 -5.120045765794637e-03 1.475200965175103e-03 3.030704384341206e-02 2.633354742945326e-04 -2.205811721931331e+00 4.965188508798017e-02 2.406029696859689e-01 1.254126461227676e-04 -3.505928639545963e-03 1.459012797135479e-04 3.241054273012344e-03 6.961964859247203e-05 2.128718342205094e-08 7.213453853077940e-09 4.846895470139294e-09 2.176217887653556e-06 9.897445348230785e-08 6.934557202192643e-08
1.756265287897140e+00 1.726886032005840e-01 6.294600872564450e-01 1.053873683249314e-03 -3.476884243516776e-03 1.503398571395329e-03 3.078800776151234e-02 2.503821484344796e-04 -2.257827520368071e+00 4.968206503718225e-02 2.504743056161436e-01 1.284540469594533e-04 -3.548342159528613e-03 1.601489715713585e-04 3.542700791706778e-03 7.088552727177799e-05 2.564769309536379e-08 8.016071615219086e-09 5.024757976597981e-09 2.260207264473515e-06 5.068872192984085e-09 6.269122025466576e-08
1.766474293258144e+00 1.709345929090666e-01 6.308383563875439e-01 1.054677865724584e-03 -2.899285238640626e-03 1.511796429810903e-03 3.092852907092911e-02 2.502645931236312e-04 -2.275846391608401e+00 4.969440290824027e-02 2.539640661981036e-01 1.296747953075394e-04 -3.559468380627729e-03 1.652571153106228e-04 3.650393330502724e-03 7.121625249648550e-05 2.730991416078848e-08 8.281378824328227e-09 5.071754619643177e-09 2.285528445188993e-06 -2.914620986383622e-08 6.263236657133666e-08
1.775964524996389e+00 1.693200572865574e-01 6.321194258460366e-01 1.053093863838708e-03 -2.354506717490764e-03 1.518877351769716e-03 3.104589329142162e-02 2.524057590718604e-04 -2.292520793743624e+00 4.970774097738697e-02 2.572375226424126e-01 1.309414216123934e-04 -3.568068324085816e-03 1.700776233364914e-04 3.751832451321161e-03 7.147036249983659e-05 2.892639795978944e-08 8.519464646524554e-09 5.108012715858048e-09 2.306988409718985e-06 -6.190595315728127e-08 6.370866721264204e-08
1.802570198488023e+00 1.648745827771906e-01 6.357032016510975e-01 1.046402313401679e-03 -7.839620745272611e-04 1.534895364110889e-03 3.130328352457709e-02 2.681687940655729e-04 -2.338833996557651e+00 4.974476861850027e-02 2.665668294736105e-01 1.344933212926557e-04 -3.582727840085594e-03 1.839467929825292e-04 4.042758306869491e-03 7.190547823553708e-05 3.383642264855747e-08 9.128159553245931e-09 5.170397800281296e-09 2.355903778769100e-06 -1.592967265072186e-07 7.191450211058363e-08
1.829246811889746e+00 1.605344348792634e-01 6.392821368608002e-01 1.039012355371670e-03 8.497203655900037e-04 1.545134139705528e-03 3.145101460003000e-02 2.982064129074837e-04 -2.384734579632124e+00 4.977794362354148e-02 2.761519703299861e-01 1.377959136968720e-04 -3.582422701324746e-03 1.983495583321631e-04 4.343605030086614e-03 7.191697843712844e-05 3.934254729056417e-08 9.618947007651589e-09 5.172051787526397e-09 2.387439509683542e-06 -2.642145355159066e-07 8.892706469914866e-08
1.832958546283044e+00 1.599396781683119e-01 6.397791913900643e-01 1.038204459209348e-03 1.080895154400105e-03 1.546146389789635e-03 3.146270456964071e-02 3.036944985010507e-04 -2.391095478807895e+00 4.978244216380086e-02 2.775045023982800e-01 1.382680027954630e-04 -3.581117092064961e-03 2.003908921940616e-04 4.386151688798771e-03 7.188441320683651e-05 4.015650967433202e-08 9.675198184159914e-09 5.167368862091212e-09 2.390568658659521e-06 -2.792748528094312e-07 9.223034841980469e-08
1.837321025394036e+00 1.592434643764954e-01 6.403633049068579e-01 1.037734861904463e-03 1.353388323522664e-03 1.547248639009036e-03 3.147377059928192e-02 3.106201968011178e-04 -2.398572299830171e+00 4.978698507259348e-02 2.791002334813851e-01 1.388072853729146e-04 -3.579174747268876e-03 2.028014871908479e-04 4.436366897691284e-03 7.183622904678671e-05 4.112844320681963e-08 9.736998622503640e-09 5.160443803662403e-09 2.393978350915314e-06 -2.971352850716329e-07 9.648490666076518e-08
1.841989657471905e+00 1.585017479782126e-01 6.409887205235955e-01 1.037824906338031e-03 1.645031349557437e-03 1.548333603757927e-03 3.148274254042920e-02 3.185200487000422e-04 -2.406593356262069e+00 4.979089193187464e-02 2.808154908892082e-01 1.393618900386595e-04 -3.576603013059730e-03 2.053951182382937e-04 4.490360633885343e-03 7.177304186748159e-05 4.218715459612267e-08 9.797731698281134e-09 5.151369538911265e-09 2.397336948526011e-06 -3.163709023230108e-07 1.014550214238773e-07
1.865332817861252e+00 1.548446662374161e-01 6.441234867189211e-01 1.040090391249441e-03 3.100680588158909e-03 1.551590253989734e-03 3.148465143543807e-02 3.623143230603944e-04 -2.447112306093794e+00 4.980959876686578e-02 2.895111911164899e-01 1.421814578411169e-04 -3.555941288515287e-03 2.185738724968518e-04 4.764184736393588e-03 7.126915575602274e-05 4.777453773827004e-08 1.000940649298814e-08 5.079292562176229e-09 2.407432316275927e-06 -4.128597644127173e-07 1.312716686947118e-07
1.890395624068411e+00 1.510120530139369e-01 6.475104179692097e-01 1.044993457005573e-03 4.658972908104519e-03 1.550662242689727e-03 3.140889079735311e-02 4.138914667101235e-04 -2.491560451041918e+00 4.982484442359537e-02 2.990745314468573e-01 1.449664280820555e-04 -3.518804653216890e-03 2.330957387946418e-04 5.064983360226981e-03 7.040309107317011e-05 5.433362344421989e-08 1.003785132450725e-08 4.956595232657085e-09 2.404553390903535e-06 -5.162785185173198e-07 1.713061462154572e-07
1.899898572200621e+00 1.495837904079159e-01 6.488023700147506e-01 1.047540924560807e-03 5.250274293842254e-03 1.549141717588739e-03 3.135896921191083e-02 4.346326908131070e-04 -2.508690770286374e+00 4.982931304981873e-02 3.027633453861077e-01 1.460190113339403e-04 -3.500526591368767e-03 2.386961563142068e-04 5.180756349432980e-03 6.999593795905656e-05 5.697585503917626e-08 9.985988472263779e-09 4.899431330768095e-09 2.399840061173788e-06 -5.553083088662047e-07 1.889055759234419e-07
1.906163670842384e+00 1.486495627757508e-01 6.496568727281535e-01 1.049490136336581e-03 5.640923416514738e-03 1.547817407844022e-03 3.131946883179201e-02 4.487731907488238e-04 -2.520065222260072e+00 4.983212566067593e-02 3.052143530311952e-01 1.467580956261321e-04 -3.487179068307499e-03 2.424150690450590e-04 5.257570051440600e-03 6.970632620328850e-05 5.876506570012072e-08 9.930958511467519e-09 4.858971912759266e-09 2.395738728024987e-06 -5.809726336811181e-07 2.013973767348802e-07
1.912707579416209e+00 1.476799894868659e-01 6.505521012310613e-01 1.052294565358523e-03 6.050642296475239e-03 1.546109913748885e-03 3.127219905431130e-02 4.639017994323107e-04 -2.532005310436178e+00 4.983562702663073e-02 3.077905828312763e-01 1.476104828987759e-04 -3.472119176166689e-03 2.463211311392409e-04 5.338196727157199e-03 6.938635363675358e-05 6.067409964571514e-08 9.854861524314039e-09 4.814466071004627e-09 2.390455865392585e-06 -6.076183534770955e-07 2.152048795165358e-07
1.918940262489244e+00 1.467624093795503e-01 6.514081058231466e-01 1.055757657741692e-03 6.444868692924901e-03 1.544119387120789e-03 3.122039034363519e-02 4.786798463705992e-04 -2.543410599355679e+00 4.983973088687206e-02 3.102594074383905e-01 1.484939769225007e-04 -3.456694944508946e-03 2.500605945941997e-04 5.415339686431646e-03 6.906562071251810e-05 6.253030096880469e-08 9.763913010167856e-09 4.770059964405410e-09 2.384304681682282e-06 -6.329801493422990e-07 2.291343953213805e-07
1.945509554817213e+00 1.429143820695268e-01 6.550966276254302e-01 1.071269137175773e-03 8.173578044309515e-03 1.531724479910392e-03 3.092019211449536e-02 5.456420554219537e-04 -2.592263549721514e+00 4.985909905023305e-02 3.209498287907511e-01 1.523591909267486e-04 -3.378586772637319e-03 2.661889652559400e-04 5.747604361728008e-03 6.756480368670091e-05 7.085656522402803e-08 9.152059418733526e-09 4.565002697222432e-09 2.346179882356760e-06 -7.427401013577284e-07 2.977252526450944e-07
1.972229954411120e+00 1.391462202641026e-01 6.588696692232234e-01 1.084525956631913e-03 9.982763568547945e-03 1.512408036178701e-03 3.048365965018188e-02 6.183648934616381e-04 -2.641504519355157e+00 4.988520709698449e-02 3.319749106610020e-01 1.559897619766852e-04 -3.278511906564864e-03 2.826591862254533e-04 6.086209860946526e-03 6.595209920353041e-05 7.989621555763547e-08 8.112903892778975e-09 4.349679389352316e-09 2.287378067897916e-06 -8.541875844286790e-07 3.823751414658230e-07
1.978773257477584e+00 1.382387166478402e-01 6.598022050078997e-01 1.087046233242648e-03 1.043338691137042e-02 1.506721311424272e-03 3.035646355242056e-02 6.370950732081478e-04 -2.653537522654744e+00 4.989415601560086e-02 3.347170280016841e-01 1.569219137578577e-04 -3.250520002639304e-03 2.867216945642597e-04 6.169626825075624e-03 6.556599210109497e-05 8.220933013380063e-08 7.784415186993474e-09 4.298899320200849e-09 2.270209110300078e-06 -8.812151394363860e-07 4.058901323060953e-07
1.983099960412390e+00 1.376418908618219e-01 6.604202104721624e-01 1.087799815077990e-03 1.073199958196421e-02 1.502779771117196e-03 3.026839785529306e-02 6.497462592394053e-04 -2.661480764688521e+00 4.990109438051957e-02 3.365394118359983e-01 1.575799039430027e-04 -3.231234009925896e-03 2.894131063733824e-04 6.224868029229279e-03 6.531675867714293e-05 8.375994614069075e-08 7.549937478872713e-09 4.266278964088126e-09 2.258347040479051e-06 -8.989911848038811e-07 4.221702013956006e-07
1.987133715922927e+00 1.370877954201634e-01 6.609966206326483e-01 1.087575566904855e-03 1.100961562194372e-02 1.499002989738473e-03 3.018426430437741e-02 6.616842512642537e-04 -2.668867257421844e+00 4.990824181450419e-02 3.382449499029632e-01 1.582261388587829e-04 -3.212693162418567e-03 2.919256640734528e-04 6.276420410526875e-03 6.509052563288664e-05 8.522059334472642e-08 7.318574620726508e-09 4.236776527165473e-09 2.247009963244881e-06 -9.154401303011018e-07 4.378260483711361e-07
2.007302493475610e+00 1.343505979186198e-01 6.638794474761861e-01 1.084824859692626e-03 1.238095346031396e-02 1.478776776658005e-03 2.973737151491585e-02 7.214552788739595e-04 -2.705493629864367e+00 4.994657302690618e-02 3.468678492617647e-01 1.615982452238330e-04 -3.111805195746063e-03 3.045307074199218e-04 6.534793625188901e-03 6.410256243454169e-05 9.273895176167798e-08 5.968171738008473e-09 4.109138510674315e-09 2.186780755183039e-06 -9.946464746958058e-07 5.204977194151026e-07
2.036478562738158e+00 1.304874059850379e-01 6.680447775245680e-01 1.078237749878490e-03 1.429828638608297e-02 1.445544687577850e-03 2.902243692944962e-02 8.057670801285111e-04 -2.757575964724392e+00 4.999395924801361e-02 3.596268928499222e-01 1.662015792448177e-04 -2.941457269545249e-03 3.228571770976123e-04 6.909715209690409e-03 6.339653817785039e-05 1.042367568034390e-07 3.397700270350288e-09 4.019121052935642e-09 2.089599443784545e-06 -1.098741897420093e-06 6.492605874188264e-07
2.044790532530913e+00 1.294072937568966e-01 6.692300937593316e-01 1.076554841618946e-03 1.482826293729349e-02 1.435338049654886e-03 2.880434759513598e-02 8.292709790668603e-04 -2.772255580038241e+00 5.000352006583332e-02 3.633249282908816e-01 1.674870919540049e-04 -2.887598274697826e-03 3.280908694865095e-04 7.016639507293473e-03 6.342824579216860e-05 1.076436186404138e-07 2.521422398480870e-09 4.023142364271755e-09 2.060195316787092e-06 -1.125835930218319e-06 6.876903567225089e-07
2.049343292148865e+00 1.288194725752251e-01 6.698792376964420e-01 1.075802879436198e-03 1.511550789913935e-02 1.429632836733998e-03 2.868197868571262e-02 8.420826000117194e-04 -2.780276497243982e+00 5.000798102275530e-02 3.653625805925050e-01 1.682141937179074e-04 -2.857090211171031e-03 3.309589292642556e-04 7.075208353835227e-03 6.350025295002941e-05 1.095338128597425e-07 2.012983717431622e-09 4.032282124717719e-09 2.043850047868098e-06 -1.140158199092875e-06 7.091031052424974e-07
2.058435898251318e+00 1.276534768559301e-01 6.711770163274003e-01 1.076932223671861e-03 1.568471844785083e-02 1.417860530156580e-03 2.842862103874992e-02 8.671912200820226e-04 -2.796324607122870e+00 5.001182095530637e-02 3.694584534543726e-01 1.696157743054994e-04 -2.794010195151820e-03 3.366887592421457e-04 7.192171415668530e-03 6.377397160874494e-05 1.133593206000156e-07 9.356690949360975e-10 4.067119454753006e-09 2.010328482975898e-06 -1.167355580558903e-06 7.520206121873469e-07
2.066702701552799e+00 1.266025405987505e-01 6.723599888267455e-01 1.078627278857614e-03 1.619885033716226e-02 1.406537918870849e-03 2.818515705130122e-02 8.899417970573447e-04 -2.811016001797858e+00 5.001441388686240e-02 3.732135559895173e-01 1.709098737655572e-04 -2.734144892924693e-03 3.418988087937566e-04 7.298470104109550e-03 6.418081285266593e-05 1.168947954545897e-07 -1.173729476545814e-10 4.119176738428928e-09 1.978348917221539e-06 -1.190762894857558e-06 7.919964021496562e-07
2.100072236346963e+00 1.224475827674294e-01 6.771727345290972e-01 1.087889697446599e-03 1.824068216824570e-02 1.353565622923151e-03 2.706608017441609e-02 9.804553257057196e-04 -2.871497003722827e+00 5.002630899176585e-02 3.886824123235334e-01 1.756817885411137e-04 -2.467615610150002e-03 3.628805726759475e-04 7.726046285990740e-03 6.761885580249505e-05 1.316823100256236e-07 -5.126552008901059e-09 4.572309660038617e-09 1.832139895559338e-06 -1.271641568666222e-06 9.612926457047087e-07
2.113754352336051e+00 1.207836497569610e-01 6.791660923495105e-01 1.092155979249655e-03 1.905932193740070e-02 1.328519812864494e-03 2.654340059257108e-02 1.017065400205599e-03 -2.896823452346398e+00 5.003697764476159e-02 3.951731648499962e-01 1.774971035602604e-04 -2.346550141768152e-03 3.714299510392756e-04 7.900044906929964e-03 6.997559209257387e-05 1.379602085290387e-07 -7.554758489563389e-09 4.896583488706286e-09 1.764964893173509e-06 -1.297866296457504e-06 1.034422028295375e-06
2.118564162476675e+00 1.202040982172662e-01 6.798697741294452e-01 1.093689780268484e-03 1.934387468036942e-02 1.319339817313862e-03 2.635126787487451e-02 1.029923756319481e-03 -2.905782874757365e+00 5.004231557829984e-02 3.974758811232318e-01 1.781799299364401e-04 -2.302333698948094e-03 3.744237915949673e-04 7.960946247994300e-03 7.094644387733443e-05 1.401931757123515e-07 -8.462938494335773e-09 5.033397898839765e-09 1.740657553549774e-06 -1.306047159383162e-06 1.060742943831229e-06
2.128481206995521e+00 1.190179202353058e-01 6.813251906570925e-01 1.096460588083588e-03 1.992290004847898e-02 1.299981127629567e-03 2.594493907442554e-02 1.056597165456357e-03 -2.924241756038811e+00 5.005884586061727e-02 4.022585806087838e-01 1.796887231383127e-04 -2.208425990785221e-03 3.805740811724447e-04 8.086007443957316e-03 7.319147934426968e-05 1.448366312602505e-07 -1.042757331275103e-08 5.356992648602656e-09 1.689950932193042e-06 -1.321310265543794e-06 1.116397570050407e-06
2.137540538659729e+00 1.179445666957310e-01 6.826596890533145e-01 1.098851948723071e-03 2.044075689859310e-02 1.281903405515609e-03 2.556520959894979e-02 1.080633433818914e-03 -2.940988715143482e+00 5.007594775952813e-02 4.066690645610213e-01 1.811510616831915e-04 -2.119408631702420e-03 3.861633971606135e-04 8.199601304648241e-03 7.553371215300875e-05 1.491221693066257e-07 -1.233297120342822e-08 5.705341671613582e-09 1.643276341072516e-06 -1.333269104935370e-06 1.167768618287256e-06
2.169573335243984e+00 1.142263428699838e-01 6.874120754146520e-01 1.104948690706701e-03 2.218116551985624e-02 1.214767819946533e-03 2.416976454230715e-02 1.161459056277792e-03 -2.998991680142315e+00 5.015201526223166e-02 4.225845766333780e-01 1.861687913422921e-04 -1.779971112776354e-03 4.056617200062874e-04 8.595422262831371e-03 8.605091454573263e-05 1.645614310784595e-07 -1.994730301400648e-08 7.404759894156980e-09 1.475660856377652e-06 -1.360524769429081e-06 1.348987139409699e-06
2.183704909742725e+00 1.126234968391724e-01 6.895223764588249e-01 1.106206510707262e-03 2.290392566954923e-02 1.183866923481349e-03 2.353085089376254e-02 1.195112506980818e-03 -3.023926067259698e+00 5.020409815929053e-02 4.297653871304561e-01 1.884073412521332e-04 -1.618075476482317e-03 4.141089434671388e-04 8.766690186938531e-03 9.176978197923074e-05 1.714862170594699e-07 -2.375441955784970e-08 8.421692884515544e-09 1.401540892513194e-06 -1.365204498843733e-06 1.428293904341975e-06
2.192361401789050e+00 1.116527799975670e-01 6.908178506298523e-01 1.106002771399854e-03 2.333428483943323e-02 1.164682344504492e-03 2.313132410347878e-02 1.215200225250511e-03 -3.039041101366010e+00 5.024363007001381e-02 4.342118196485492e-01 1.900564329201597e-04 -1.515273862266087e-03 4.192288834723480e-04 8.870432362653545e-03 9.558042117421809e-05 1.757528567374715e-07 -2.622520048726171e-08 9.135616911840917e-09 1.356484963600481e-06 -1.365749046454140e-06 1.476711587448894e-06
2.200464040056673e+00 1.107517531864007e-01 6.920308153938990e-01 1.104962456123223e-03 2.373086436268768e-02 1.146364507457544e-03 2.274846984556989e-02 1.233672768804732e-03 -3.053167681758791e+00 5.028223942504412e-02 4.384050858818251e-01 1.918474824214705e-04 -1.416592504552959e-03 4.239785020726341e-04 8.966627663047899e-03 9.934811573242833e-05 1.797577702197546e-07 -2.863356017668793e-08 9.870048099583975e-09 1.314151583958377e-06 -1.364563896618297e-06 1.521948500490333e-06
2.229075077031643e+00 1.076279316591076e-01 6.963144461476025e-01 1.100856150501924e-03 2.508609468969141e-02 1.077630003637399e-03 2.132049548023906e-02 1.296781149663008e-03 -3.103166006591358e+00 5.040982314291846e-02 4.534535845879916e-01 1.984200500828419e-04 -1.049150800257322e-03 4.403693962087148e-04 9.298321188092960e-03 1.141630105913516e-04 1.939252051172280e-07 -3.788574594010170e-08 1.303319298728105e-08 1.161286424739540e-06 -1.347827124935114e-06 1.681641350121313e-06
2.240935160205299e+00 1.063589951582254e-01 6.980909948065306e-01 1.099537170941096e-03 2.562672431604038e-02 1.047160268336286e-03 2.069235147636555e-02 1.321977160519983e-03 -3.124037939939572e+00 5.044716383862331e-02 4.598036892713734e-01 2.010405803024458e-04 -8.881250139182966e-04 4.469673385371001e-04 9.431722005218917e-03 1.209646328163255e-04 1.997798017189387e-07 -4.206747079356532e-08 1.463244239238844e-08 1.096544627582123e-06 -1.335009039945389e-06 1.747623612936477e-06
2.251524054541318e+00 1.052387127404736e-01 6.996785923462023e-01 1.099005014037198e-03 2.609786949871143e-02 1.019177355495990e-03 2.011358517894358e-02 1.344115576840060e-03 -3.142779597834860e+00 5.047139099010302e-02 4.655303246841959e-01 2.033715022337417e-04 -7.400134768216568e-04 4.527491801001744e-04 9.548567722381787e-03 1.273507800409826e-04 2.049818200813802e-07 -4.597458801633113e-08 1.621822117704673e-08 1.038722481955799e-06 -1.320563047992735e-06 1.806646683904086e-06
2.261851650675477e+00 1.041574428873900e-01 7.012306247695830e-01 1.101961786930623e-03 2.654493550571494e-02 9.913446458368158e-04 1.953408748589368e-02 1.365460188115194e-03 -3.161166424159990e+00 5.049015450209379e-02 4.711702408705328e-01 2.051665631216161e-04 -5.915540225437909e-04 4.582834686213778e-04 9.660375835905864e-03 1.338667883787879e-04 2.100237376116414e-07 -4.994394265193257e-08 1.792031703085118e-08 9.827642068293218e-07 -1.303805147449633e-06 1.864481525327581e-06
2.271177847208389e+00 1.031905657558046e-01 7.026384249086377e-01 1.105466155891402e-03 2.693550524643395e-02 9.657672836244979e-04 1.900010711836181e-02 1.384225998888675e-03 -3.177863497631911e+00 5.050655854810645e-02 4.763131746131918e-01 2.067186669939488e-04 -4.540237343225964e-04 4.631904374732918e-04 9.759467326204231e-03 1.399871803376062e-04 2.145453813666995e-07 -5.366600715691083e-08 1.959641065887348e-08 9.327064461194412e-07 -1.286329981260487e-06 1.916081615999350e-06
2.299513696446944e+00 1.003076118118178e-01 7.069571728890870e-01 1.117068025585681e-03 2.803830910078299e-02 8.846627964148658e-04 1.732022097551512e-02 1.437103856083052e-03 -3.229070398724413e+00 5.054919694207498e-02 4.922408130929884e-01 2.108205100112567e-04 -1.600659562797982e-05 4.775294824466190e-04 1.004876199651172e-02 1.599046553811244e-04 2.280344066057358e-07 -6.577669551275395e-08 2.556949881255617e-08 7.826282633605705e-07 -1.219623119152141e-06 2.065267493168778e-06
2.312611479203081e+00 9.900237104319483e-02 7.089748555602245e-01 1.121860394273520e-03 2.850279790855304e-02 8.456831954719093e-04 1.651669019123506e-02 1.459370245793295e-03 -3.252903672233676e+00 5.056536393933916e-02 4.997610263928728e-01 2.125696206681276e-04 1.966162961010846e-04 4.838429110960571e-04 1.017599574873803e-02 1.697557356651629e-04 2.341039626179070e-07 -7.177836742402246e-08 2.881700979122064e-08 7.151800671035797e-07 -1.182009544781223e-06 2.129761514306781e-06
2.329858474357984e+00 9.730951790704398e-02 7.116479530593630e-01 1.124743678653693e-03 2.907058553509138e-02 7.937670297450889e-04 1.543320910406963e-02 1.486885750438224e-03 -3.284212025710746e+00 5.059123403605433e-02 5.098169983703009e-01 2.155874018717972e-04 4.861421328873631e-04 4.918220796195705e-04 1.033665083224231e-02 1.833116010015764e-04 2.418889580013192e-07 -8.005997316213865e-08 3.360314306176114e-08 6.300660975103408e-07 -1.126108678037917e-06 2.210829234856241e-06
2.346436416938960e+00 9.570962441893946e-02 7.142237774328235e-01 1.123648785604810e-03 2.957314700005194e-02 7.427546340116352e-04 1.436220967488376e-02 1.511375555441315e-03 -3.313772861390149e+00 5.062267929515370e-02 5.196420783353316e-01 2.191003629024401e-04 7.742725113414273e-04 4.991000768230300e-04 1.048302991361446e-02 1.969327205499584e-04 2.491008866847544e-07 -8.840688384392519e-08 3.878249642320799e-08 5.516844463457581e-07 -1.065689296279394e-06 2.284256069585543e-06
2.371327663817446e+00 9.335669765252839e-02 7.180958281481428e-01 1.120175611246589e-03 3.025018031157713e-02 6.637445857834754e-04 1.271396601695017e-02 1.544304424178520e-03 -3.357125020634030e+00 5.067238458636450e-02 5.346873357939100e-01 2.241826985437499e-04 1.224436562309094e-03 5.092410377972151e-04 1.068671191302880e-02 2.184312242176445e-04 2.593264345767847e-07 -1.016070185125300e-07 4.771219971321889e-08 4.405568751568773e-07 -9.642787758990526e-07 2.384876154537352e-06
2.383246858627469e+00 9.225056618002686e-02 7.199509982381891e-01 1.118439287118463e-03 3.054217841814206e-02 6.258268690113241e-04 1.191530081100337e-02 1.558709366590156e-03 -3.377587367747742e+00 5.069691689351268e-02 5.420177331246709e-01 2.267199905103748e-04 1.447267160363915e-03 5.137413773078132e-04 1.077697936665247e-02 2.291554119750546e-04 2.639302027581289e-07 -1.081937316159507e-07 5.251220283745701e-08 3.916592699765169e-07 -9.119737986032503e-07 2.429574889495886e-06
2.401927697147214e+00 9.054324499609626e-02 7.228634411999669e-01 1.118598556976310e-03 3.095787813231665e-02 5.682230326502016e-04 1.067504510747544e-02 1.580109354238782e-03 -3.410255815715677e+00 5.071069451959714e-02 5.536768251933922e-01 2.308109427594587e-04 1.805841765860219e-03 5.203124152831530e-04 1.090862207835538e-02 2.465166040268530e-04 2.707250094977882e-07 -1.188394984053471e-07 6.077043606093222e-08 3.228774148341921e-07 -8.271171113287133e-07 2.496745571352900e-06
2.421270038643339e+00 8.880875525383645e-02 7.258890702739110e-01 1.119376029410512e-03 3.133649277101316e-02 5.102436565615224e-04 9.418718443143140e-03 1.599664861932014e-03 -3.445756236293382e+00 5.078510254384387e-02 5.659749579518819e-01 2.349018008353335e-04 2.188952948331029e-03 5.264887184781161e-04 1.103212969749174e-02 2.651877506118933e-04 2.771903706847289e-07 -1.302525826975699e-07 7.032454307459572e-08 2.603485890612729e-07 -7.373223541566374e-07 2.558927670499971e-06
2.441450050388820e+00 8.703455542536713e-02 7.290575976064103e-01 1.120220796798870e-03 3.168027583417518e-02 4.511647040197758e-04 8.126990355888167e-03 1.617218668604844e-03 -3.484637345227666e+00 5.115822458600944e-02 5.790559784000419e-01 2.389032179964990e-04 2.601176657824821e-03 5.322389956181771e-04 1.114684899426053e-02 2.853870564146912e-04 2.832783484566460e-07 -1.425426064609716e-07 8.144577196904213e-08 2.035495901532519e-07 -6.414613653664076e-07 2.615396222084025e-06
